order_id,customer_id,restaurant_id,order_timestamp,order_status,subtotal,discount_amount,delivery_fee,tax_amount,total_amount,payment_method,delivery_address,estimated_delivery_time,actual_delivery_time,cancellation_reason,delivery_address_norm
806,70,36,2025-10-30T12:41:41,delivered,2092.89,0.0,43.16,104.64,2240.69,cash,West Jamesborough,2025-10-30T13:34:41,2025-10-30T13:15:41,,west jamesborough
807,18,9,2024-11-14T19:12:02,delivered,160.34,0.0,48.6,8.02,216.96,card,Bradleychester,2024-11-14T19:45:02,2024-11-14T20:01:02,,bradleychester
808,83,23,2025-03-17T12:04:45,delivered,333.37,0.0,62.31,16.67,412.35,cash,South Vicki,2025-03-17T12:49:45,2025-03-17T12:47:45,,south vicki
809,65,42,2024-09-21T19:04:30,delivered,484.28,0.0,29.64,24.21,538.13,cash,Shawchester,2024-09-21T19:38:30,2024-09-21T19:35:30,,shawchester
810,62,21,2025-07-27T18:51:39,delivered,251.66,0.0,40.81,12.58,305.05,cash,Ortizmouth,2025-07-27T19:35:39,2025-07-27T19:30:39,,ortizmouth
811,58,46,2026-04-08T11:16:24,delivered,1991.36,0.0,36.22,99.57,2127.15,card,Robertsfurt,2026-04-08T11:56:24,2026-04-08T11:59:24,,robertsfurt
812,72,17,2026-03-19T11:56:36,delivered,1746.08,0.0,35.66,87.3,1869.04,card,Sergiostad,2026-03-19T12:36:36,2026-03-19T12:32:36,,sergiostad
813,86,16,2024-11-18T21:38:42,delivered,251.64,0.0,43.05,12.58,307.27,cash,Lake Janet,2024-11-18T22:09:42,2024-11-18T21:52:42,,lake janet
814,85,5,2025-12-20T21:41:05,delivered,200.86,0.0,51.56,10.04,262.46,upi,Salaston,2025-12-20T22:01:05,2025-12-20T22:00:05,,salaston
815,75,45,2026-08-09T12:29:53,delivered,800.07,0.0,31.26,40.0,871.33,upi,East Laurabury,2026-08-09T12:49:53,2026-08-09T12:58:53,,east laurabury
816,70,19,2026-05-30T18:45:05,delivered,167.79,0.0,63.37,8.39,239.55,card,West Jamesborough,2026-05-30T19:31:05,2026-05-30T19:37:05,,west jamesborough
817,23,45,2026-02-08T20:27:26,delivered,1337.2,0.0,36.95,66.86,1441.01,card,Port Nicoleshire,2026-02-08T20:47:26,2026-02-08T20:29:26,,port nicoleshire
818,35,37,2026-06-13T14:23:01,delivered,170.88,0.0,36.42,8.54,215.84,card,Barkerfurt,2026-06-13T15:07:01,2026-06-13T14:58:01,,barkerfurt
819,87,26,2025-03-10T19:36:35,delivered,863.98,165.49,35.67,43.2,777.36,cash,East Brent,2025-03-10T20:19:35,2025-03-10T20:12:35,,east brent
820,13,15,2025-07-28T20:38:11,delivered,2012.04,0.0,49.52,100.6,2162.16,card,West Justin,2025-07-28T21:15:11,2025-07-28T21:09:11,,west justin
821,85,24,2026-04-13T20:06:52,delivered,162.53,0.0,44.77,8.13,215.43,upi,Salaston,2026-04-13T20:29:52,2026-04-13T20:10:52,,salaston
822,8,50,2026-07-07T13:04:40,pending,826.02,0.0,41.08,41.3,908.4,upi,Lewisberg,2026-07-07T13:47:40,2026-07-07T13:56:40,,lewisberg
823,55,25,2026-08-21T19:03:05,delivered,436.84,0.0,43.66,21.84,502.34,cash,East Mollyshire,2026-08-21T19:37:05,2026-08-21T19:31:05,,east mollyshire
824,95,9,2025-09-01T21:35:41,delivered,589.86,0.0,27.47,29.49,646.82,cash,Ericborough,2025-09-01T22:08:41,2025-09-01T22:10:41,,ericborough
825,33,44,2026-07-03T14:52:36,delivered,1162.34,0.0,36.37,58.12,1256.83,card,Torreston,2026-07-03T15:30:36,2026-07-03T15:17:36,,torreston
826,57,25,2025-03-10T18:29:26,delivered,102.55,0.0,51.75,5.13,159.43,upi,North Tylerchester,2025-03-10T19:03:26,2025-03-10T19:10:26,,north tylerchester
827,32,31,2025-02-21T14:05:13,delivered,655.2,0.0,34.18,32.76,722.14,upi,Wilsonland,2025-02-21T14:39:13,2025-02-21T14:54:13,,wilsonland
828,57,20,2025-03-08T14:48:56,delivered,2619.15,0.0,34.68,130.96,2784.79,upi,North Tylerchester,2025-03-08T15:18:56,2025-03-08T15:24:56,,north tylerchester
829,63,17,2025-10-25T14:25:58,delivered,750.84,0.0,47.73,37.54,836.11,upi,Lisahaven,2025-10-25T15:05:58,2025-10-25T15:05:58,,lisahaven
830,27,28,2025-09-28T11:06:02,pending,205.68,0.0,39.91,10.28,255.87,cash,Alexanderchester,2025-09-28T11:43:02,,,alexanderchester
831,63,19,2024-09-04T20:28:43,delivered,335.58,0.0,49.62,16.78,401.98,card,Lisahaven,2024-09-04T21:14:43,2024-09-04T21:23:43,,lisahaven
832,21,26,2026-02-21T18:28:57,pending,479.13,0.0,29.85,23.96,532.94,cash,Stephaniemouth,2026-02-21T19:11:57,2026-02-21T19:00:57,,stephaniemouth
833,38,31,2024-10-25T14:43:43,pending,868.51,0.0,45.11,43.43,957.05,upi,Lake Eric,2024-10-25T15:17:43,2024-10-25T15:08:43,,lake eric
834,73,16,2026-01-02T20:42:48,delivered,1157.4,0.0,58.18,57.87,1273.45,upi,Nathanland,2026-01-02T21:13:48,2026-01-02T21:21:48,,nathanland
835,52,1,2026-06-14T20:34:19,delivered,574.78,0.0,37.19,28.74,640.71,cash,Garciaville,2026-06-14T21:27:19,2026-06-14T21:33:19,,garciaville
836,94,13,2025-07-05T21:31:36,cancelled,404.25,21.38,41.83,20.21,444.91,cash,Millerside,2025-07-05T22:18:36,2025-07-05T21:59:36,payment_failed,millerside
837,85,10,2026-01-15T14:42:12,delivered,219.06,0.0,39.8,10.95,269.81,upi,Salaston,2026-01-15T15:30:12,2026-01-15T15:27:12,,salaston
838,39,10,2025-10-10T19:16:08,delivered,708.38,0.0,45.76,35.42,789.56,card,Port Chad,2025-10-10T20:04:08,2025-10-10T20:17:08,,port chad
839,66,10,2025-06-21T18:53:43,delivered,136.87,0.0,36.48,6.84,180.19,cash,Sarahchester,2025-06-21T19:41:43,2025-06-21T19:41:43,,sarahchester
840,63,47,2025-05-16T19:21:48,delivered,437.48,0.0,34.75,21.87,494.1,cash,Lisahaven,2025-05-16T19:52:48,2025-05-16T20:02:48,,lisahaven
841,48,18,2026-08-18T21:56:44,delivered,166.79,0.0,41.73,8.34,216.86,cash,Antoniostad,2026-08-18T22:23:44,2026-08-18T22:41:44,,antoniostad
842,83,47,2026-02-22T21:12:27,delivered,235.13,0.0,33.73,11.76,280.62,cash,South Vicki,2026-02-22T21:43:27,2026-02-22T21:39:27,,south vicki
843,51,7,2026-05-04T13:32:27,delivered,690.02,0.0,44.23,34.5,768.75,cash,Simmonsville,2026-05-04T13:54:27,2026-05-04T13:51:27,,simmonsville
844,80,17,2025-02-25T19:48:51,delivered,658.17,0.0,37.27,32.91,728.35,card,Ferrellmouth,2025-02-25T20:28:51,2025-02-25T20:09:51,,ferrellmouth
845,10,6,2026-08-25T20:03:11,pending,380.42,0.0,30.65,19.02,430.09,cash,South Aaron,2026-08-25T20:54:11,2026-08-25T20:57:11,,south aaron
846,61,33,2026-05-06T13:04:26,delivered,770.82,0.0,39.8,38.54,849.16,cash,West Cassidy,2026-05-06T13:43:26,2026-05-06T13:52:26,,west cassidy
847,21,19,2026-04-15T12:45:28,delivered,1622.37,270.17,26.88,81.12,1460.2,card,Stephaniemouth,2026-04-15T13:31:28,2026-04-15T13:34:28,,stephaniemouth
848,15,12,2025-08-27T21:25:57,delivered,99.72,0.0,31.02,4.99,135.73,card,New Barry,2025-08-27T22:00:57,2025-08-27T21:56:57,,new barry
849,50,20,2025-01-07T20:47:33,delivered,204.98,0.0,54.28,10.25,269.51,card,East Josephberg,2025-01-07T21:17:33,2025-01-07T21:35:33,,east josephberg
850,86,11,2026-06-30T13:23:25,cancelled,245.36,0.0,33.98,12.27,291.61,upi,Lake Janet,2026-06-30T14:21:25,2026-06-30T14:22:25,restaurant_unavailable,lake janet
851,50,28,2025-11-06T18:49:48,delivered,588.63,114.66,38.71,29.43,542.11,upi,East Josephberg,2025-11-06T19:26:48,2025-11-06T19:18:48,,east josephberg
852,8,1,2025-06-08T20:56:53,delivered,574.78,0.0,39.08,28.74,642.6,card,Lewisberg,2025-06-08T21:49:53,2025-06-08T21:39:53,,lewisberg
853,32,48,2025-02-26T20:47:31,delivered,1111.89,0.0,49.15,55.59,1216.63,cash,Wilsonland,2025-02-26T21:37:31,2025-02-26T21:43:31,,wilsonland
854,27,25,2026-02-16T12:56:23,delivered,218.42,0.0,27.46,10.92,256.8,card,Alexanderchester,2026-02-16T13:30:23,2026-02-16T13:36:23,,alexanderchester
855,66,25,2025-11-26T19:23:55,delivered,102.55,0.0,31.46,5.13,139.14,cash,Sarahchester,2025-11-26T19:57:55,2025-11-26T19:56:55,,sarahchester
856,77,21,2025-12-24T11:27:23,delivered,1118.21,0.0,51.43,55.91,1225.55,cash,Jamesside,2025-12-24T12:11:23,2025-12-24T12:13:23,,jamesside
857,3,44,2025-10-17T19:32:05,delivered,278.76,0.0,32.24,13.94,324.94,upi,Veronicaside,2025-10-17T20:10:05,2025-10-17T20:20:05,,veronicaside
858,46,36,2025-01-01T20:07:17,delivered,176.68,0.0,25.67,8.83,211.18,upi,Coffeyside,2025-01-01T21:00:17,2025-01-01T21:09:17,,coffeyside
859,5,28,2025-05-20T12:36:26,delivered,588.63,0.0,41.83,29.43,659.89,cash,Lake Nicoleview,2025-05-20T13:13:26,2025-05-20T13:17:26,,lake nicoleview
860,93,50,2025-11-12T21:20:10,cancelled,664.17,0.0,45.84,33.21,743.22,card,South Jonathantown,2025-11-12T22:03:10,2025-11-12T21:56:10,restaurant_unavailable,south jonathantown
861,93,39,2024-09-17T13:33:26,delivered,1099.49,0.0,49.06,54.97,1203.52,cash,South Jonathantown,2024-09-17T14:11:26,2024-09-17T14:11:26,,south jonathantown
862,44,30,2025-02-23T13:04:01,pending,127.27,0.0,24.39,6.36,158.02,cash,Baileyport,2025-02-23T13:54:01,2025-02-23T13:59:01,,baileyport
863,32,32,2026-07-30T11:38:19,delivered,937.12,0.0,55.58,46.86,1039.56,upi,Wilsonland,2026-07-30T12:20:19,2026-07-30T12:14:19,,wilsonland
864,67,30,2026-07-30T11:38:41,delivered,103.15,0.0,27.34,5.16,135.65,upi,North Andrewborough,2026-07-30T12:28:41,2026-07-30T12:32:41,,north andrewborough
865,42,24,2026-01-06T12:44:39,delivered,494.46,0.0,43.16,24.72,562.34,card,Goodville,2026-01-06T13:07:39,2026-01-06T12:55:39,,goodville
866,59,34,2026-05-25T19:58:03,delivered,1474.02,0.0,39.67,73.7,1587.39,upi,Port Michael,2026-05-25T20:42:03,2026-05-25T20:33:03,,port michael
867,43,22,2026-01-11T11:57:35,pending,176.86,0.0,44.27,8.84,229.97,card,East Steven,2026-01-11T12:40:35,2026-01-11T12:21:35,,east steven
868,73,32,2026-04-14T18:09:13,delivered,401.04,0.0,25.93,20.05,447.02,card,Nathanland,2026-04-14T18:51:13,2026-04-14T18:48:13,,nathanland
869,96,19,2024-09-24T21:40:55,delivered,350.86,0.0,32.81,17.54,401.21,card,East Williamport,2024-09-24T22:26:55,2024-09-24T22:30:55,,east williamport
870,47,12,2024-11-01T11:07:34,delivered,553.35,0.0,45.88,27.67,626.9,card,Wilsonton,2024-11-01T11:42:34,,,wilsonton
871,90,3,2026-06-29T18:32:50,delivered,885.4,0.0,26.83,44.27,956.5,cash,Morrisbury,2026-06-29T18:52:50,2026-06-29T18:53:50,,morrisbury
872,57,45,2025-11-25T13:04:04,delivered,835.75,0.0,28.61,41.79,906.15,upi,North Tylerchester,2025-11-25T13:24:04,2025-11-25T13:27:04,,north tylerchester
873,92,22,2026-08-08T18:16:10,delivered,874.82,0.0,43.88,43.74,962.44,cash,Port Amyhaven,2026-08-08T18:59:10,2026-08-08T18:50:10,,port amyhaven
874,20,18,2025-04-28T18:13:04,pending,345.89,0.0,48.59,17.29,411.77,card,South Robertshire,2025-04-28T18:40:04,2025-04-28T18:52:04,,south robertshire
875,61,49,2025-08-31T14:15:53,delivered,2079.31,0.0,26.0,103.97,2209.28,card,West Cassidy,2025-08-31T14:51:53,2025-08-31T14:49:53,,west cassidy
876,68,40,2025-01-03T19:04:22,delivered,210.46,0.0,26.36,10.52,247.34,upi,New Michaelshire,2025-01-03T19:53:22,2025-01-03T19:41:22,,new michaelshire
877,48,42,2024-10-14T13:48:27,delivered,1323.28,0.0,57.64,66.16,1447.08,card,Antoniostad,2024-10-14T14:22:27,2024-10-14T14:19:27,,antoniostad
878,44,9,2025-07-27T13:17:36,delivered,325.29,0.0,43.71,16.26,385.26,card,Baileyport,2025-07-27T13:50:36,2025-07-27T13:43:36,,baileyport
879,83,30,2025-03-03T20:10:29,cancelled,587.32,0.0,24.92,29.37,641.61,upi,South Vicki,2025-03-03T21:00:29,2025-03-03T20:56:29,payment_failed,south vicki
880,4,17,2026-01-12T13:19:45,delivered,418.68,0.0,28.07,20.93,467.68,upi,Hurstfurt,2026-01-12T13:59:45,2026-01-12T14:20:45,,hurstfurt
881,10,30,2025-11-29T20:01:33,delivered,586.85,0.0,41.49,29.34,657.68,card,South Aaron,2025-11-29T20:51:33,2025-11-29T21:04:33,,south aaron
882,14,21,2026-05-16T18:15:10,delivered,1279.44,0.0,42.17,63.97,1385.58,cash,Jamesview,2026-05-16T18:59:10,2026-05-16T19:08:10,,jamesview
883,68,44,2026-04-20T21:02:15,delivered,114.6,0.0,48.43,5.73,168.76,upi,New Michaelshire,2026-04-20T21:40:15,2026-04-20T21:40:15,,new michaelshire
884,59,27,2025-07-20T19:55:22,delivered,727.38,0.0,45.83,36.37,809.58,upi,Port Michael,2025-07-20T20:43:22,2025-07-20T20:35:22,,port michael
885,76,12,2026-01-12T21:05:04,delivered,749.7,0.0,53.66,37.49,840.85,upi,South Stevenhaven,2026-01-12T21:40:04,2026-01-12T21:54:04,,south stevenhaven
886,35,23,2026-01-01T14:42:28,delivered,1045.32,0.0,54.12,52.27,1151.71,cash,Barkerfurt,2026-01-01T15:27:28,2026-01-01T15:20:28,,barkerfurt
887,72,50,2026-05-27T11:41:42,delivered,192.01,0.0,65.95,9.6,267.56,upi,Sergiostad,2026-05-27T12:24:42,2026-05-27T12:43:42,,sergiostad
888,23,23,2025-11-12T21:27:25,delivered,560.55,0.0,31.37,28.03,619.95,card,Port Nicoleshire,2025-11-12T22:12:25,2025-11-12T22:10:25,,port nicoleshire
889,37,40,2026-02-05T19:16:26,delivered,1014.34,0.0,39.81,50.72,1104.87,upi,Port Richardhaven,2026-02-05T20:05:26,2026-02-05T20:16:26,,port richardhaven
890,32,27,2025-08-12T13:13:03,delivered,48.13,0.0,25.45,2.41,75.99,cash,Wilsonland,2025-08-12T14:01:03,2025-08-12T13:47:03,,wilsonland
891,15,13,2026-08-10T18:05:29,cancelled,889.13,0.0,52.93,44.46,986.52,card,New Barry,2026-08-10T18:52:29,2026-08-10T18:53:29,customer_request,new barry
892,72,40,2024-09-18T14:31:20,delivered,631.38,0.0,47.97,31.57,710.92,cash,Sergiostad,2024-09-18T15:20:20,2024-09-18T15:12:20,,sergiostad
893,95,40,2025-03-27T18:55:59,delivered,194.17,0.0,22.16,9.71,226.04,cash,Ericborough,2025-03-27T19:44:59,2025-03-27T19:45:59,,ericborough
894,83,23,2026-02-17T12:06:08,pending,860.01,0.0,50.38,43.0,953.39,card,South Vicki,2026-02-17T12:51:08,2026-02-17T12:52:08,,south vicki
895,51,27,2026-07-21T21:51:40,pending,62.56,0.0,45.64,3.13,111.33,upi,Simmonsville,2026-07-21T22:39:40,2026-07-21T22:42:40,,simmonsville
896,72,7,2025-12-09T11:15:14,delivered,269.82,0.0,23.02,13.49,306.33,card,Sergiostad,2025-12-09T11:37:14,2025-12-09T11:42:14,,sergiostad
897,11,28,2026-08-25T12:44:34,delivered,1297.71,0.0,28.73,64.89,1391.33,cash,Shawhaven,2026-08-25T13:21:34,2026-08-25T13:25:34,,shawhaven
898,45,36,2025-10-10T20:12:50,delivered,319.57,0.0,20.0,15.98,355.55,cash,New Michaelberg,2025-10-10T21:05:50,2025-10-10T21:00:50,,new michaelberg
899,97,18,2026-03-16T18:58:22,delivered,501.65,0.0,46.52,25.08,573.25,card,West Shellyfurt,2026-03-16T19:25:22,2026-03-16T19:33:22,,west shellyfurt
900,40,33,2024-12-29T18:20:20,delivered,679.63,0.0,35.72,33.98,749.33,upi,New Patrick,2024-12-29T18:59:20,2024-12-29T19:12:20,,new patrick
901,17,13,2025-03-18T21:01:41,delivered,198.4,0.0,31.61,9.92,239.93,card,Darlenefurt,2025-03-18T21:48:41,2025-03-18T21:56:41,,darlenefurt
902,60,13,2026-05-22T11:53:11,cancelled,215.38,0.0,27.93,10.77,254.08,upi,South Carlos,2026-05-22T12:40:11,2026-05-22T12:40:11,customer_request,south carlos
903,75,22,2025-12-01T11:35:34,delivered,1505.06,0.0,27.01,75.25,1607.32,cash,East Laurabury,2025-12-01T12:18:34,2025-12-01T12:16:34,,east laurabury
904,70,22,2026-04-27T18:38:27,delivered,577.21,0.0,57.33,28.86,663.4,card,West Jamesborough,2026-04-27T19:21:27,2026-04-27T19:28:27,,west jamesborough
905,14,40,2025-04-16T18:32:58,delivered,631.38,0.0,38.35,31.57,701.3,cash,Jamesview,2025-04-16T19:21:58,2025-04-16T19:28:58,,jamesview
906,21,28,2026-02-04T18:07:47,delivered,205.68,0.0,49.67,10.28,265.63,upi,Stephaniemouth,2026-02-04T18:44:47,2026-02-04T18:34:47,,stephaniemouth
907,70,31,2025-10-01T20:40:02,cancelled,218.4,0.0,35.89,10.92,265.21,card,West Jamesborough,2025-10-01T21:14:02,2025-10-01T21:11:02,payment_failed,west jamesborough
908,42,25,2025-07-15T13:34:44,delivered,628.62,0.0,52.32,31.43,712.37,card,Goodville,2025-07-15T14:08:44,2025-07-15T14:05:44,,goodville
909,49,36,2025-09-16T19:40:07,delivered,992.5,0.0,45.24,49.62,1087.36,upi,East Kristin,2025-09-16T20:33:07,2025-09-16T20:33:07,,east kristin
910,59,50,2026-03-23T14:06:43,delivered,275.34,0.0,25.03,13.77,314.14,card,Port Michael,2026-03-23T14:49:43,2026-03-23T14:50:43,,port michael
911,84,48,2026-05-21T19:41:02,delivered,813.37,0.0,59.38,40.67,913.42,cash,Lake Brett,2026-05-21T20:31:02,2026-05-21T20:36:02,,lake brett
912,53,10,2024-09-14T12:07:22,delivered,50.34,0.0,43.4,2.52,96.26,cash,Lisaside,2024-09-14T12:55:22,2024-09-14T12:51:22,,lisaside
913,61,18,2025-02-26T20:24:48,delivered,357.9,0.0,20.0,17.89,395.79,cash,West Cassidy,2025-02-26T20:51:48,2025-02-26T20:52:48,,west cassidy
914,91,23,2025-05-28T19:47:19,delivered,1321.12,0.0,56.65,66.06,1443.83,card,Hannahport,2025-05-28T20:32:19,2025-05-28T20:30:19,,hannahport
915,83,27,2025-04-04T19:16:35,delivered,158.4,0.0,42.5,7.92,208.82,cash,South Vicki,2025-04-04T20:04:35,2025-04-04T20:06:35,,south vicki
916,58,35,2025-07-14T14:46:37,delivered,680.16,0.0,37.59,34.01,751.76,upi,Robertsfurt,2025-07-14T15:25:37,2025-07-14T15:28:37,,robertsfurt
917,73,7,2026-03-12T13:25:08,delivered,269.82,29.69,31.57,13.49,285.19,cash,Nathanland,2026-03-12T13:47:08,2026-03-12T13:47:08,,nathanland
918,71,27,2026-07-15T13:21:30,delivered,330.46,0.0,23.66,16.52,370.64,cash,Morganburgh,2026-07-15T14:09:30,2026-07-15T14:15:30,,morganburgh
919,55,6,2026-07-10T18:43:22,pending,2193.87,0.0,31.41,109.69,2334.97,card,East Mollyshire,2026-07-10T19:34:22,2026-07-10T19:43:22,,east mollyshire
920,32,46,2025-03-30T21:48:30,delivered,706.03,0.0,53.94,35.3,795.27,cash,Wilsonland,2025-03-30T22:28:30,2025-03-30T22:12:30,,wilsonland
921,50,20,2026-04-14T13:38:38,delivered,409.96,0.0,35.27,20.5,465.73,upi,East Josephberg,2026-04-14T14:08:38,2026-04-14T14:13:38,,east josephberg
922,49,19,2025-04-24T20:08:20,delivered,335.58,0.0,34.02,16.78,386.38,card,East Kristin,2025-04-24T20:54:20,2025-04-24T20:43:20,,east kristin
923,15,50,2025-11-04T21:43:50,delivered,664.17,0.0,49.05,33.21,746.43,upi,New Barry,2025-11-04T22:26:50,2025-11-04T22:39:50,,new barry
924,80,37,2026-06-30T20:00:47,returned,170.88,0.0,48.97,8.54,228.39,card,Ferrellmouth,2026-06-30T20:44:47,2026-06-30T20:41:47,,ferrellmouth
925,52,18,2025-12-17T20:39:22,delivered,333.73,0.0,40.38,16.69,390.8,upi,Garciaville,2025-12-17T21:06:22,2025-12-17T21:11:22,,garciaville
926,48,23,2026-07-01T18:21:58,delivered,218.5,21.04,33.56,10.93,241.95,card,Antoniostad,2026-07-01T19:06:58,2026-07-01T19:05:58,,antoniostad
927,87,14,2026-04-27T20:22:37,delivered,393.09,0.0,32.79,19.65,445.53,card,East Brent,2026-04-27T20:57:37,2026-04-27T21:03:37,,east brent
928,15,43,2025-12-24T18:52:41,delivered,285.92,0.0,43.19,14.3,343.41,card,New Barry,2025-12-24T19:26:41,2025-12-24T19:19:41,,new barry
929,85,36,2026-02-19T13:20:43,delivered,291.99,0.0,21.85,14.6,328.44,upi,Salaston,2026-02-19T14:13:43,2026-02-19T14:09:43,,salaston
930,94,48,2025-10-31T13:17:55,delivered,168.51,0.0,36.77,8.43,213.71,upi,Millerside,2025-10-31T14:07:55,2025-10-31T14:07:55,,millerside
931,61,32,2025-06-12T19:16:57,delivered,407.96,0.0,34.59,20.4,462.95,card,West Cassidy,2025-06-12T19:58:57,2025-06-12T19:48:57,,west cassidy
932,58,42,2024-12-26T14:26:42,delivered,1064.16,0.0,46.94,53.21,1164.31,card,Robertsfurt,2024-12-26T15:00:42,2024-12-26T14:55:42,,robertsfurt
933,97,10,2025-04-11T20:21:40,delivered,320.6,0.0,29.16,16.03,365.79,cash,West Shellyfurt,2025-04-11T21:09:40,2025-04-11T21:10:40,,west shellyfurt
934,42,23,2025-03-03T21:34:12,cancelled,465.14,0.0,45.0,23.26,533.4,card,Goodville,2025-03-03T22:19:12,2025-03-03T22:15:12,payment_failed,goodville
935,99,6,2025-03-09T20:06:05,delivered,853.64,0.0,25.22,42.68,921.54,upi,East Sharonville,2025-03-09T20:57:05,2025-03-09T21:00:05,,east sharonville
936,43,5,2024-10-23T12:58:55,delivered,729.79,0.0,49.16,36.49,815.44,card,East Steven,2024-10-23T13:18:55,2024-10-23T13:09:55,,east steven
937,84,19,2025-02-21T21:48:01,delivered,167.79,0.0,32.45,8.39,208.63,cash,Lake Brett,2025-02-21T22:34:01,,,lake brett
938,9,42,2025-01-16T14:30:19,delivered,242.14,0.0,28.15,12.11,282.4,upi,East Jamesside,2025-01-16T15:04:19,2025-01-16T15:10:19,,east jamesside
939,5,24,2026-01-21T18:45:29,delivered,247.23,0.0,43.99,12.36,303.58,upi,Lake Nicoleview,2026-01-21T19:08:29,2026-01-21T19:15:29,,lake nicoleview
940,3,27,2025-12-22T13:51:39,delivered,559.11,0.0,47.29,27.96,634.36,upi,Veronicaside,2025-12-22T14:39:39,2025-12-22T14:39:39,,veronicaside
941,67,13,2026-05-15T18:24:18,delivered,1076.9,0.0,40.93,53.85,1171.68,cash,North Andrewborough,2026-05-15T19:11:18,2026-05-15T19:20:18,,north andrewborough
942,86,8,2025-08-05T21:51:16,delivered,450.09,0.0,27.9,22.5,500.49,cash,Lake Janet,2025-08-05T22:44:16,2025-08-05T22:32:16,,lake janet
943,70,49,2026-07-14T20:23:07,delivered,343.68,0.0,36.15,17.18,397.01,card,West Jamesborough,2026-07-14T20:59:07,,,west jamesborough
944,55,35,2025-10-06T20:50:13,delivered,959.57,119.27,31.36,47.98,919.64,upi,East Mollyshire,2025-10-06T21:29:13,2025-10-06T21:17:13,,east mollyshire
945,90,41,2025-11-23T12:55:20,cancelled,865.42,0.0,37.7,43.27,946.39,upi,Morrisbury,2025-11-23T13:27:20,2025-11-23T13:35:20,customer_request,morrisbury
946,53,9,2025-11-22T19:49:46,delivered,196.62,18.83,50.77,9.83,238.39,card,Lisaside,2025-11-22T20:22:46,2025-11-22T20:27:46,,lisaside
947,99,47,2025-05-23T19:00:53,delivered,887.67,0.0,27.16,44.38,959.21,upi,East Sharonville,2025-05-23T19:31:53,2025-05-23T19:17:53,,east sharonville
948,69,6,2025-12-31T20:57:05,delivered,829.88,135.85,45.94,41.49,781.46,card,Kristinastad,2025-12-31T21:48:05,,,kristinastad
949,7,6,2025-04-19T18:45:39,delivered,452.1,0.0,25.82,22.61,500.53,card,Samuelhaven,2025-04-19T19:36:39,2025-04-19T19:53:39,,samuelhaven
950,31,21,2026-06-07T21:31:53,delivered,251.66,0.0,32.45,12.58,296.69,upi,Harrytown,2026-06-07T22:15:53,,,harrytown
951,58,42,2026-01-18T12:03:30,delivered,1413.56,141.76,42.47,70.68,1384.95,card,Robertsfurt,2026-01-18T12:37:30,2026-01-18T12:26:30,,robertsfurt
952,22,17,2025-12-20T14:08:21,delivered,224.62,0.0,34.86,11.23,270.71,card,West Matthew,2025-12-20T14:48:21,,,west matthew
953,45,8,2025-04-30T19:56:04,delivered,100.22,0.0,72.25,5.01,177.48,card,New Michaelberg,2025-04-30T20:49:04,2025-04-30T20:53:04,,new michaelberg
954,41,7,2025-04-28T13:53:00,delivered,579.39,0.0,46.9,28.97,655.26,card,North Terrance,2025-04-28T14:15:00,2025-04-28T14:16:00,,north terrance
955,31,32,2026-06-03T19:09:46,delivered,1218.78,0.0,45.95,60.94,1325.67,upi,Harrytown,2026-06-03T19:51:46,2026-06-03T19:55:46,,harrytown
956,72,22,2025-02-02T12:01:43,delivered,533.16,0.0,45.65,26.66,605.47,cash,Sergiostad,2025-02-02T12:44:43,2025-02-02T12:53:43,,sergiostad
957,67,47,2025-07-08T14:48:44,delivered,639.83,0.0,48.9,31.99,720.72,upi,North Andrewborough,2025-07-08T15:19:44,2025-07-08T15:12:44,,north andrewborough
958,41,50,2026-08-02T19:32:47,pending,280.15,0.0,34.27,14.01,328.43,cash,North Terrance,2026-08-02T20:15:47,2026-08-02T20:19:47,,north terrance
959,96,16,2026-02-01T20:25:38,pending,142.82,0.0,40.02,7.14,189.98,card,East Williamport,2026-02-01T20:56:38,2026-02-01T20:47:38,,east williamport
960,62,22,2026-02-16T20:09:45,delivered,352.39,0.0,37.14,17.62,407.15,card,Ortizmouth,2026-02-16T20:52:45,2026-02-16T20:53:45,,ortizmouth
961,40,17,2025-11-01T19:47:45,delivered,1435.08,183.93,25.42,71.75,1348.32,cash,New Patrick,2025-11-01T20:27:45,2025-11-01T20:32:45,,new patrick
962,12,22,2026-02-01T13:59:29,delivered,399.04,0.0,41.98,19.95,460.97,cash,Johnfurt,2026-02-01T14:42:29,2026-02-01T14:31:29,,johnfurt
963,47,19,2025-06-17T13:30:16,pending,174.65,9.34,43.69,8.73,217.73,cash,Wilsonton,2025-06-17T14:16:16,2025-06-17T14:20:16,,wilsonton
964,48,43,2026-05-24T18:42:38,delivered,333.36,0.0,48.07,16.67,398.1,cash,Antoniostad,2026-05-24T19:16:38,2026-05-24T19:35:38,,antoniostad
965,58,37,2026-07-27T18:28:20,delivered,170.88,0.0,26.52,8.54,205.94,cash,Robertsfurt,2026-07-27T19:12:20,2026-07-27T18:56:20,,robertsfurt
966,83,19,2025-02-20T20:58:05,delivered,532.37,0.0,20.0,26.62,578.99,upi,South Vicki,2025-02-20T21:44:05,2025-02-20T21:34:05,,south vicki
967,36,5,2025-08-24T20:40:12,delivered,455.78,0.0,42.66,22.79,521.23,upi,Waltersfort,2025-08-24T21:00:12,2025-08-24T20:56:12,,waltersfort
